City,Area,Location,No. of Bedrooms,Price
5,1270,46,2,2340000
5,2343,31,4,3701000
5,1579,31,3,3543000
5,987,46,2,6400000
5,945,46,2,8400000
5,1270,46,2,6312000
5,1240,108,2,12000000
5,1504,31,3,7931999
5,1058,31,2,7403000
5,1833,12,3,8013000
5,1378,64,3,9980000
5,1378,64,3,3244000
5,1436,108,3,7073000
5,721,12,2,5965000
5,1130,23,2,35100000
5,962,60,2,10500000
5,4682,117,4,30700000
5,1838,117,3,10600000
5,1644,117,3,34200000
5,4105,117,4,12900000
5,1846,117,3,35500000
5,4026,117,4,8924000
5,2250,117,3,10800000
5,4736,117,4,40100000
5,1552,117,3,33300000
5,1889,117,3,33300000
5,4727,117,4,35100000
5,4452,117,4,9522000
5,4451,117,4,32400000
5,4690,117,4,10600000
5,1656,117,3,32200000
5,4321,117,4,4640000
5,1859,117,3,3500000
5,4297,117,4,4456000
5,4682,117,4,9453000
5,1444,117,3,30700000
5,4026,117,4,7844000
5,2250,117,3,4147999
5,4736,117,4,7848999
5,698,84,1,10100000
5,980,16,2,9222000
5,1373,84,2,7681000
5,1740,84,3,9018000
5,1580,84,3,8901000
5,1316,84,2,3565999
5,1545,84,2,3490000
5,1525,84,2,7531000
5,611,84,1,7276000
5,598,84,1,8313000
5,1707,16,3,7365000
5,1777,16,3,6188000
5,1373,84,2,4501000
5,1740,84,3,4492000
5,873,64,2,2272000
5,1051,64,2,2347000
5,607,46,1,5321000
5,606,46,1,3457000
5,626,46,1,5557000
5,1419,46,3,4316000
5,922,46,2,5116000
5,1482,46,3,4792000
5,1151,46,3,4788000
5,1278,46,3,4556000
5,1277,46,3,3967000
5,1215,46,2,5246000
5,1058,46,2,3671000
5,1399,46,3,6570999
5,979,46,2,5640000
5,2021,31,4,10300000
5,1650,31,3,5100000
5,1158,31,2,6167000
5,1699,31,3,46600000
5,990,47,2,56200000
5,1386,31,3,6500000
5,1032,117,2,6164000
5,1307,37,3,9119000
5,1314,37,3,6977000
5,1027,37,2,19000000
5,1358,37,3,10400000
5,1024,37,2,8721000
5,2686,37,4,10400000
5,1561,37,3,13200000
5,1296,37,3,10400000
5,1566,37,3,13799999
5,1829,37,3,18600000
5,1564,37,3,18500000
5,1944,37,3,10600000
5,2630,37,4,4942000
5,2616,37,4,3289000
5,1599,37,3,4045000
5,765,23,1,4988000
5,1116,64,2,3990000
5,1114,64,2,57000000
5,1360,64,3,50199999
5,1101,64,2,45500000
5,1448,64,3,6800000
5,1121,64,2,11000000
5,1518,64,3,4500000
5,1110,147,2,6500000
5,1600,77,3,6458000
5,910,145,2,8000000
5,1100,23,2,4934000
5,990,19,2,3400000
5,1294,19,3,5800000
5,1243,108,2,12000000
5,2712,108,4,16500000
5,1944,108,3,8200000
5,1922,108,3,5957000
5,2691,108,4,3300000
5,1255,108,2,9056000
5,730,85,2,5243000
5,789,59,2,6900000
5,1070,28,3,3900000
5,1453,28,3,3500000
5,1195,59,1,3000000
5,700,59,2,3295000
5,915,45,2,3865000
5,755,45,2,2840000
5,789,59,2,51600000
5,2348,20,3,7100000
5,1215,3,3,5500000
5,1123,23,2,9072000
5,575,136,1,2600000
5,571,28,1,3400000
5,1052,59,2,5540000
5,890,12,2,3800000
5,1539,84,2,11000000
5,1215,112,2,14000000
5,1464,131,3,5700000
5,1191,76,3,2000000
5,950,76,2,3100000
5,830,168,2,2400000
5,520,132,1,7900000
5,611,108,1,5407000
5,1190,71,2,7148999
5,1442,46,2,6556000
5,4321,117,4,7370000
5,4736,117,4,7390000
5,1100,23,2,6342000
5,1345,28,3,61100000
5,1554,29,3,7017000
5,1510,84,3,6800000
5,2781,20,4,3679999
5,1340,23,3,7600000
5,1130,23,2,4300000
5,1295,86,2,3500000
5,815,131,2,4809000
5,510,23,1,2800000
5,1173,29,1,14900000
5,1850,71,3,2840000
5,1655,126,3,5700000
5,789,59,2,3800000
5,1044,59,2,2400000
5,1168,59,2,6500000
5,858,168,2,6450000
5,1130,23,3,5407000
5,1180,80,3,7148999
5,4321,117,4,7390000
5,1100,23,2,6956999
5,1345,28,3,4335000
5,1443,52,3,4255000
5,1456,52,3,8100000
5,867,12,2,8600000
5,925,80,2,5600000
5,1250,146,3,8000000
5,1125,96,3,2000000
5,1048,60,2,5710000
5,1212,28,2,3544000
5,1155,28,2,2600000
5,1021,28,2,3900000
5,588,28,2,2100000
5,1195,59,2,2827000
5,1195,59,3,14900000
5,1653,28,3,2840000
5,1044,59,2,5310000
5,1168,59,2,7540000
5,833,145,2,5000000
5,1160,133,3,6400000
5,1130,23,3,6500000
5,1140,80,3,6450000
5,1130,23,3,6366000
5,1180,80,3,2400000
5,1021,28,2,2100000
5,588,28,2,4400000
5,995,153,2,4000000
5,1212,153,3,10700000
5,1000,153,2,4790000
5,975,153,2,3399000
5,1492,60,3,3472999
5,1004,136,2,4281000
5,696,28,2,8500000
5,858,28,2,6266000
5,606,28,2,7600000
5,1160,38,3,6325000
5,1295,86,2,9792000
5,1255,108,1,4800000
5,1943,108,2,6342000
5,1145,46,2,2703000
5,2400,21,3,12100000
5,1510,84,3,5839000
5,555,136,1,7900000
5,1850,117,3,2760000
5,1123,80,3,5060000
5,1850,11,3,3399000
5,1850,11,3,8100000
5,1850,11,3,8600000
5,1250,146,3,5304000
5,1600,5,3,6493000
5,720,24,2,6956999
5,1326,52,1,6350000
5,1443,52,3,5200000
5,1456,52,3,7000000
5,1130,23,3,7108000
5,1030,147,2,5500000
5,1079,23,2,51600000
5,1079,23,2,7108000
5,1850,11,3,3310000
5,2348,20,3,21400000
5,5200,7,4,54400000
5,7200,7,5,51600000
5,2476,20,3,27300000
5,2348,20,3,22700000
5,2781,20,4,11000000
5,1606,5,2,6863000
5,1975,14,3,21300000
5,1775,23,3,19000000
5,1107,23,2,7500000
5,3445,23,4,54400000
5,1600,5,3,51600000
5,720,24,2,61100000
5,2476,20,3,27599999
5,2348,20,3,26400000
5,2781,20,4,2975000
5,2303,8,3,4326000
5,2204,8,3,6480000
5,575,145,1,4435000
5,862,145,2,6400000
5,1133,80,3,12000000
5,811,38,2,6172000
5,1636,131,3,3618000
5,1443,52,3,3800000
5,804,23,2,6100000
5,1168,59,2,7209000
5,2992,117,4,3295000
5,845,23,2,6342000
5,1622,28,2,4687000
5,1185,28,2,5100000
5,1510,84,3,6600000
5,1116,84,2,5300000
5,804,38,2,7100000
5,1130,23,3,7100000
5,820,74,2,7100000
5,1123,23,2,5400000
5,811,74,2,7100000
5,1123,58,2,6600000
5,811,74,2,6600000
5,1123,23,2,5100000
5,804,38,2,5400000
5,811,38,2,7100000
5,804,38,2,5900000
5,811,38,2,4900000
5,804,38,2,6900000
5,811,38,2,6900000
5,830,38,1,5200000
5,811,38,2,5000000
5,900,74,1,6500000
5,900,38,2,5200000
5,793,74,2,6700000
5,811,74,2,5200000
5,811,38,2,5200000
5,1123,23,2,6700000
5,811,38,2,5100000
5,804,38,2,5200000
5,804,38,2,6700000
5,1123,23,2,6600000
5,811,74,2,6700000
5,1123,58,2,5200000
5,811,38,2,6350000
5,1636,131,3,5200000
5,1443,52,3,7000000
5,1130,23,3,8792000
5,1030,147,2,6995999
5,1566,37,3,9055000
5,1829,37,3,13799999
5,1564,37,3,18600000
5,1348,37,3,18500000
5,2630,37,4,3847000
5,2616,37,4,2418000
5,1599,37,3,2962000
5,953,46,2,2181000
5,657,46,1,8559000
5,773,46,2,6977000
5,585,46,1,19000000
5,2630,37,4,2142000
5,2616,37,4,2061000
5,1599,37,3,2107000
5,612,67,1,2117000
5,589,67,1,3224000
5,602,67,1,2082000
5,605,67,1,7620999
5,836,67,2,7289000
5,595,67,1,30500000
5,873,145,2,2627000
5,1002,145,2,3883000
5,936,145,2,7056000
5,1258,145,3,3601000
5,809,145,2,3920000
5,1176,145,3,3836000
5,1430,28,3,7339000
5,1040,28,2,7339000
5,1529,41,2,4000000
5,1529,41,3,3795000
5,1000,153,2,15100000
5,855,132,2,14300000
5,999,153,2,14300000
5,2710,108,4,12700000
5,2712,108,4,3283000
5,1944,108,3,3264000
5,1504,34,3,3210000
5,668,145,1,3264000
5,664,145,1,3210000
5,653,145,1,3200000
5,664,145,1,3470000
5,653,145,1,7492000
5,651,145,1,7195999
5,706,145,1,5892000
5,1890,75,2,36500000
5,2017,2,3,5460000
5,1851,2,3,5375000
5,1476,3,3,4485000
5,1092,145,2,7898999
5,1075,145,2,8986000
5,975,47,2,3300000
5,754,61,2,5197000
5,1476,73,3,8398000
5,1115,73,2,9515000
5,945,73,2,15200000
5,1527,73,3,13799999
5,1730,73,3,15400000
5,1450,16,3,14700000
5,1381,16,3,14800000
5,1545,16,3,16500000
5,1479,16,3,15500000
5,1483,16,3,14300000
5,1654,16,3,13600000
5,1552,16,3,5753000
5,1430,16,3,5665000
5,1363,16,3,13000000
5,523,16,1,17100000
5,515,16,1,12400000
5,1880,71,3,3274000
5,1390,71,3,15500000
5,1850,71,3,14300000
5,666,145,1,13600000
5,1363,16,3,3397000
5,523,16,1,3636000
5,515,16,1,8000000
5,860,145,2,2472000
5,570,47,1,4950000
5,2642,7,3,6050000
5,900,19,2,34000000
5,1100,117,2,22500000
5,1790,80,3,16500000
5,2788,7,4,24000000
5,1404,7,3,5685000
5,1320,3,3,6256000
5,1500,2,3,50000000
5,1137,145,3,16500000
5,1123,145,1,8840000
5,3000,75,4,24000000
5,1675,15,3,7500000
5,1040,71,2,38000000
5,1500,2,3,7900000
5,1512,145,3,5654000
5,2652,7,4,3137000
5,938,106,2,8400000
5,1414,52,3,18000000
5,840,87,2,3400000
5,1600,25,3,3450000
5,1675,135,3,15000000
5,818,145,2,9736000
5,819,145,2,9500000
5,2200,11,3,13000000
5,2021,31,3,15600000
5,1153,87,3,25000000
5,1404,17,3,17800000
5,1260,7,3,3000000
5,1320,21,3,25000000
5,1075,89,2,20000000
5,859,96,2,4817000
5,1380,5,3,3814000
5,1268,153,3,3783000
5,998,153,3,3802000
5,1004,153,3,3779999
5,996,153,2,4794000
5,1001,153,2,12200000
5,995,153,2,12200000
5,1262,153,3,17000000
5,638,136,2,4040000
5,1210,38,3,3500000
5,790,52,2,7850000
5,760,93,2,3776000
5,790,52,2,12800000
5,994,153,2,15100000
5,1255,108,2,11200000
5,1560,3,2,7659000
5,967,52,2,4240000
5,1610,131,3,3037000
5,970,52,2,11200000
5,967,52,2,9225000
5,1610,131,3,6463000
5,1700,145,3,3038000
5,1922,108,3,32500000
5,1243,108,2,11399999
5,620,108,1,4120000
5,1277,168,2,44200000
5,975,47,2,8604000
5,1653,28,3,8604000
5,2600,5,3,11000000
5,1639,168,3,5885000
5,1639,168,3,40599999
5,875,20,3,19300000
5,2684,36,3,37500000
5,1550,2,2,12500000
5,2380,2,4,19500000
5,2500,21,3,18000000
5,1050,5,3,10000000
5,1150,3,2,3400000
5,1675,135,3,6769000
5,818,145,2,3840000
5,819,145,2,21500000
5,900,47,2,24600000
5,920,34,2,12000000
5,2000,2,3,2896000
5,1200,16,2,3500000
5,740,52,2,3038000
5,1922,108,3,10800000
5,1243,108,2,7850000
5,620,108,1,3106000
5,1210,7,2,3233000
5,520,136,2,3519000
5,667,136,2,3233000
5,732,136,2,24000000
5,667,136,2,3475000
5,588,136,2,25200000
5,4658,84,1,25299999
5,722,136,2,27599999
5,2661,3,3,13500000
5,2661,3,3,10100000
5,2044,24,3,10200000
5,1150,3,2,10200000
5,1922,108,3,6651000
5,1943,108,3,6645999
5,1929,108,3,6587000
5,1255,108,2,15000000
5,1254,108,2,4800000
5,1243,108,2,28500000
5,1004,136,2,3769000
5,2208,7,3,15000000
5,2475,11,4,9736000
5,877,64,1,9500000
5,1260,7,3,5398000
5,1320,21,3,2900000
5,1511,43,3,26200000
5,1272,64,3,27000000
5,1500,2,3,18300000
5,1545,2,3,23200000
5,1100,147,2,25000000
5,1701,27,3,24000000
5,2275,27,4,45000000
5,1843,25,3,3861999
5,2056,7,3,4276000
5,2600,7,3,30000000
5,868,129,2,6006000
5,961,129,2,5561000
5,2500,2,3,7000000
5,1018,23,2,57600000
5,1183,145,3,46000000
5,975,38,2,10200000
5,3200,5,3,7500000
5,1280,8,3,3500000
5,921,69,2,8900000
5,497,7,1,27300000
5,740,52,2,9000000
5,1149,8,3,20000000
5,2030,6,2,3776000
5,620,6,1,3779999
5,1380,5,3,4794000
5,994,153,2,12200000
5,1205,131,3,6600000
5,1450,15,3,20000000
5,980,23,2,12000000
5,2750,117,4,8400000
5,2574,52,4,9500000
5,2232,3,3,31200000
5,840,87,2,5775000
5,950,69,2,11900000
5,1950,1,3,11299999
5,1050,117,2,9500000
5,1035,17,2,7000000
5,1196,25,2,12400000
5,1215,8,2,8500000
5,990,3,2,5598000
5,1350,69,3,7200000
5,1025,106,2,3900000
5,1310,153,3,5421000
5,1265,8,3,6000000
5,810,145,2,2900000
5,1265,153,2,26200000
5,1280,8,3,28200000
5,921,69,2,3776000
5,1540,14,3,6909999
5,1881,36,2,12700000
5,821,47,2,15000000
5,1850,117,3,20000000
5,2200,11,3,42000000
5,1050,47,1,23000000
5,1553,25,3,18200000
5,1751,1,3,11000000
5,1884,14,3,6000000
5,810,5,2,11000000
5,1100,17,2,30500000
5,700,52,2,30500000
5,875,20,3,11000000
5,1500,75,3,11000000
5,875,20,3,6500000
5,875,20,3,5000000
5,1170,8,3,3800000
5,1406,74,3,7000000
5,645,9,2,7250000
5,620,108,1,4485000
5,1320,71,2,11900000
5,1450,47,4,18600000
5,975,47,2,12800000
5,1653,28,3,12800000
5,865,87,2,5644000
5,630,1,2,2954000
5,940,145,2,4895000
5,2235,2,3,11000000
5,1538,43,3,36000000
5,2587,7,3,8200000
5,2777,2,3,6800000
5,1605,14,3,5990000
5,1158,80,3,9000000
5,711,58,1,26500000
5,878,23,2,27000000
5,1025,87,2,26500000
5,1608,5,3,4079999
5,2044,69,3,5017000
5,2075,14,3,11000000
5,887,145,2,11500000
5,865,147,2,23600000
5,1538,43,3,12000000
5,1150,3,3,3753000
5,1618,2,2,3769000
5,1200,3,3,8000000
5,816,145,2,6800000
5,877,64,1,7250000
5,1450,47,4,3500000
5,2600,5,3,8000000
5,1009,145,2,2995000
5,1044,147,1,2999000
5,1366,89,2,3200000
5,789,96,2,11000000
5,789,96,2,11500000
5,1150,3,3,23000000
5,1618,2,2,8200000
5,1200,3,3,7500000
5,1605,14,3,7122000
5,1370,71,3,3871000
5,1295,71,3,5458000
5,620,71,1,6267000
5,615,71,1,3871000
5,1050,71,2,8690000
5,945,71,2,7095000
5,615,71,1,7078000
5,2021,31,4,5501000
5,1650,31,3,3156000
5,1504,31,3,7050000
5,1158,31,2,4805000
5,734,31,2,8387000
5,1699,31,3,6847000
5,1158,31,2,6241000
5,2021,31,4,2747000
5,1650,31,3,2651000
5,1504,31,3,3046000
5,639,31,1,7406999
5,639,31,1,3156000
5,734,31,2,7050000
5,639,31,1,4690000
5,639,31,1,4079000
5,734,31,2,4095000
5,1699,31,3,7598000
5,1831,31,3,7088000
5,1708,31,3,12400000
5,1831,31,3,5396000
5,1708,31,3,5045000
5,2903,31,3,12000000
5,1255,31,2,5208000
5,1058,31,2,4390000
5,2903,31,3,2141000
5,1255,31,2,2066000
5,1058,31,2,2509000
5,498,31,1,2472000
5,498,31,1,5372000
5,2580,71,4,18600000
5,1290,71,3,6252000
5,1777,16,3,11299999
5,638,16,2,15000000
5,1080,16,2,14900000
5,1077,16,2,14900000
5,1434,16,3,12200000
5,1428,16,3,14900000
5,1163,16,2,17600000
5,1421,16,3,17200000
5,1168,16,2,17900000
5,1680,16,3,10300000
5,1645,16,3,10200000
5,1707,16,3,23200000
5,983,16,2,22000000
5,980,16,2,28200000
5,2400,16,3,5994000
5,2272,16,3,10200000
5,2908,16,3,10300000
5,631,16,2,6183000
5,979,16,2,17800000
5,981,16,2,19100000
5,631,16,1,22900000
5,1430,14,3,23300000
5,1531,14,3,24200000
5,1832,14,3,24600000
5,1871,14,3,5700000
5,1937,14,3,4300000
5,1969,14,3,4549000
5,1250,153,3,5476000
5,570,136,1,5285000
5,914,108,2,5444000
5,920,8,2,4999000
5,884,8,2,5285000
5,914,8,2,6154000
5,830,8,2,17800000
5,884,38,2,22799999
5,628,16,1,24200000
5,1431,14,2,24600000
5,1831,14,3,5600000
5,1938,14,3,4549000
5,1970,14,3,2900000
5,1571,125,3,3200000
5,1058,126,2,5476000
5,925,38,2,4999000
5,920,74,2,5476000
5,920,74,2,5444000
5,830,74,2,5285000
5,920,74,2,3200000
5,914,74,2,5200000
5,884,74,2,4650000
5,580,126,1,3250000
5,625,28,1,4999000
5,914,38,2,5285000
5,923,145,2,5285000
5,830,108,2,5444000
5,884,108,1,4999000
5,884,8,2,5476000
5,914,108,2,5476000
5,830,8,2,5200000
5,920,108,2,3863000
5,920,108,2,5200000
5,945,28,2,5476000
5,765,89,2,4999000
5,767,108,2,3300000
5,830,108,2,5100000
5,884,108,2,2700000
5,983,153,2,5444000
5,930,28,2,5285000
5,819,89,2,4999000
5,832,74,2,5285000
5,885,38,2,5476000
5,835,38,2,5476000
5,920,145,2,5476000
5,920,38,2,4999000
5,925,145,2,5285000
5,831,74,2,5444000
5,890,38,2,4999000
5,914,38,2,5476000
5,914,74,2,4999000
5,834,38,2,5444000
5,830,8,2,5476000
5,914,8,2,5476000
5,914,8,2,3300000
5,920,8,2,4979000
5,920,8,2,5000000
5,1058,31,2,2205000
5,1025,28,2,2205000
5,930,12,2,2450000
5,752,101,2,3450000
5,752,101,2,6500000
5,1180,28,3,3399000
5,930,12,2,11000000
5,760,12,2,4150000
5,965,12,2,3500000
5,1642,117,3,3913000
5,1000,12,3,3486000
5,821,12,2,4161999
5,840,12,2,2900000
5,925,12,2,7051000
5,705,12,2,4796000
5,1090,12,2,3601000
5,925,12,2,7500000
5,760,12,2,2513000
5,783,12,2,8000000
5,1100,16,2,14000000
5,577,64,1,4000000
5,1190,71,3,6800000
5,1400,50,3,5400000
5,720,144,2,4600000
5,1285,144,3,7834999
5,943,144,2,3000000
5,800,144,2,11100000
5,740,12,2,2408000
5,688,47,2,4500000
1,1350,46,2,15000000
1,1550,51,3,12500000
1,600,20,3,12500000
1,2500,37,4,110000000
1,2000,52,4,23500000
1,450,47,2,3800000
1,1843,40,3,12800000
1,630,59,2,2500000
1,700,47,3,6500000
1,1200,18,3,6200000
1,1500,52,3,13500000
1,3800,20,5,35000000
1,2250,7,2,17500000
1,1200,31,3,16500000
1,750,16,2,3000000
1,800,16,2,3000000
1,810,16,2,4400000
1,1550,3,3,27500000
1,1250,58,3,15000000
1,2350,51,4,28500000
1,1500,46,2,14000000
1,2150,51,4,18900000
1,1450,46,3,17000000
1,1400,46,3,13500000
1,1150,46,2,13000000
1,1550,46,3,18300000
1,1500,46,4,18000000
1,1550,46,3,17000000
1,1500,46,3,19000000
1,1450,46,3,18000000
1,1200,46,2,14000000
1,500,26,1,4500000
1,1800,20,3,15500000
1,1800,20,3,17500000
1,1600,20,3,16500000
1,2200,51,4,20900000
1,2400,51,4,20000000
1,1800,51,3,16500000
1,1800,51,3,16000000
1,1700,51,3,15500000
1,2300,51,4,23000000
1,2100,51,3,19500000
1,2100,51,3,19500000
1,1700,51,3,13500000
1,2200,51,4,16500000
1,2000,51,4,17500000
1,2000,51,3,17500000
1,1800,51,3,14500000
1,2000,51,3,18500000
1,2000,51,3,19000000
1,2200,51,3,22000000
1,3000,51,4,27000000
1,2200,51,4,22000000
1,2100,51,3,19000000
1,1800,51,3,15000000
1,1800,51,3,15500000
1,1900,52,3,14500000
1,2200,52,4,16500000
1,700,28,2,6500000
1,1750,52,3,16000000
1,2500,20,5,35000000
1,1600,20,3,15000000
1,2000,20,4,20000000
1,1700,51,3,14900000
1,1800,52,3,15000000
1,2700,52,4,23000000
1,1850,20,3,17000000
1,1900,52,3,14800000
1,3000,20,4,29500000
1,2050,20,3,15500000
1,1850,20,3,12900000
1,3000,20,4,25000000
1,1800,20,3,15000000
1,1900,51,3,12800000
1,3500,52,4,33500000
1,1800,20,3,15000000
1,1800,52,3,16000000
1,2000,52,3,16500000
1,2600,20,4,29000000
1,1800,20,3,16299999
1,2500,51,4,17500000
1,3500,20,5,29500000
1,2200,20,4,15800000
1,1800,20,3,14500000
1,2000,20,3,17000000
1,2000,52,3,14500000
1,1800,20,3,15500000
1,2000,20,3,15000000
1,2000,51,3,15500000
1,1950,20,3,15600000
1,2000,51,3,19500000
1,2000,51,3,19800000
1,2000,20,3,15500000
1,1800,51,3,14500000
1,2400,52,4,22500000
1,4200,20,5,29800000
1,2000,51,3,19800000
1,2000,51,3,19800000
1,1300,52,2,12500000
1,1300,52,2,12500000
1,1600,51,3,14800000
1,2000,52,4,22500000
1,1500,20,3,12500000
1,1300,52,2,12200000
1,1300,52,2,12500000
1,450,47,2,3600000
1,450,47,2,4200000
1,450,47,2,4000000
1,900,47,3,8200000
1,800,47,3,6500000
1,800,47,3,7000000
1,450,47,2,3600000
1,750,47,3,7000000
1,1800,20,3,14000000
1,1800,20,3,16000000
1,540,59,2,2300000
1,540,59,2,2500000
1,520,59,2,2500000
1,810,59,3,4000000
1,2500,52,4,21100000
1,2000,51,4,18000000
1,1638,40,3,10700000
1,2400,51,4,18500000
1,1300,52,2,9500000
1,1600,3,3,30000000
1,1500,52,3,11000000
1,1400,46,3,17000000
1,2500,51,5,22000000
1,1500,51,3,17600000
1,3800,51,4,34100000
1,2520,26,4,11000000
1,675,26,2,3550000
1,1800,20,2,19000000
1,2400,52,4,23200000
1,1150,18,3,6700000
1,1000,18,3,5500000
1,1000,18,3,6000000
1,1000,18,3,6000000
1,1215,18,4,8000000
1,1440,18,4,11500000
1,2001,51,4,19200000
1,1600,52,3,13500000
1,1900,20,4,15500000
1,1400,51,2,11000000
1,1800,16,3,8500000
1,1440,28,3,25000000
1,2000,20,4,20000000
1,585,59,2,2400000
1,1500,52,3,13899999
1,1100,51,2,8500000
1,1750,52,4,18500000
1,1300,51,3,13799999
1,1200,20,2,10800000
1,2302,40,3,16500000
1,1638,40,2,12000000
1,1245,40,2,10000000
1,1245,40,2,10000000
1,2302,40,4,17500000
1,2302,40,4,18000000
1,585,59,2,2450000
1,820,59,3,3800000
1,585,59,2,2500000
1,500,59,2,2400000
1,600,59,2,2400000
1,500,59,2,2500000
1,3200,51,3,46500000
1,1500,20,3,12000000
1,1350,52,2,8500000
1,1100,41,2,9500000
1,1550,26,3,15500000
1,2800,51,5,28000000
1,1100,52,2,11000000
1,950,31,3,9500000
1,2400,51,4,32500000
1,900,6,2,9500000
1,800,57,3,10000000
1,2400,51,4,16500000
1,1215,31,2,11100000
1,1700,52,2,18000000
1,1800,28,2,20000000
1,1600,6,3,16000000
1,1800,6,2,28500000
1,1250,26,3,18900000
1,1800,24,4,15500000
1,1800,28,2,20000000
1,1250,46,2,13500000
1,1600,51,3,15800000
1,1600,51,3,15800000
1,2000,20,4,18000000
1,1800,51,4,19500000
1,1600,51,3,14500000
1,1700,20,3,18200000
1,2100,52,4,21000000
1,3300,52,4,28500000
1,1600,20,3,15500000
1,1600,52,3,14100000
1,1500,52,3,15500000
1,2500,51,3,19800000
1,2200,52,4,19500000
1,2200,52,4,22000000
1,2600,52,4,22500000
1,2400,51,3,21000000
1,2100,20,3,17000000
1,1350,3,2,15100000
1,1350,31,3,16700000
1,1350,31,2,16500000
1,1550,31,3,24500000
1,1250,31,2,15500000
1,1650,31,3,22500000
1,1700,31,3,16700000
1,1350,31,2,16000000
1,1250,31,2,15500000
1,1200,31,2,14500000
1,2200,16,4,9000000
1,581,31,1,7200000
1,750,16,2,3200000
1,1650,46,2,20500000
1,1000,46,2,8500000
1,1450,16,3,6000000
1,1400,16,3,8800000
1,1400,31,3,18500000
1,1550,16,3,8500000
1,1550,16,3,8500000
1,2600,16,4,16000000
1,750,16,2,3300000
1,1350,16,2,6000000
1,1300,16,3,5500000
1,1300,16,3,4800000
1,1450,16,3,4400000
1,531,14,2,8395000
1,1500,16,3,5300000
1,900,16,2,4000000
1,1160,16,3,6500000
1,900,16,2,4000000
1,750,16,2,3000000
1,450,3,1,2100000
1,1125,18,3,6700000
1,1500,16,3,5100000
1,1440,18,4,11500000
1,818,16,2,3071000
1,845,16,2,3300000
1,1250,16,3,4500000
1,1350,16,3,5999000
1,2500,13,4,47500000
1,1475,16,3,4900000
1,833,16,2,2600000
1,850,16,2,2800000
1,900,16,2,2500000
1,1450,16,3,4351000
1,799,16,2,2900000
1,1400,16,3,4300000
1,1300,16,3,4699000
1,1650,31,3,23000000
1,1800,20,3,11399999
1,1565,6,3,6900000
1,1800,3,3,32500000
1,1125,18,2,5100000
1,549,14,2,3325000
1,1953,3,3,35000000
1,1950,11,3,65000000
1,1900,52,4,22500000
1,1900,51,4,20500000
1,450,204,1,2200000
1,2000,21,3,20000000
1,2000,52,4,23000000
1,1150,52,2,12400000
1,1500,20,3,17500000
1,2000,21,3,22000000
1,1100,26,2,11900000
1,1050,26,2,11700000
1,1150,26,2,11000000
1,1050,26,2,11100000
1,1050,26,2,11500000
1,1450,26,3,13799999
1,1450,26,3,12600000
1,1050,26,2,11600000
1,1450,26,3,13600000
1,1000,24,2,2700000
1,500,18,2,3600000
1,1500,24,3,2500000
1,850,56,3,2500000
1,700,56,2,3200000
1,850,56,3,2600000
1,650,56,2,5000000
1,760,56,2,2000000
1,650,56,2,16900000
1,1700,51,3,15800000
1,1700,51,3,9500000
1,480,56,2,2500000
1,450,24,1,17800000
1,1650,20,3,2400000
1,650,56,2,4500000
1,900,24,3,2400000
1,650,56,2,2400000
1,650,56,2,5600000
1,650,56,2,17800000
1,650,56,2,25000000
1,585,24,2,29800000
1,480,56,2,42500000
1,2100,10,4,22000000
1,2700,28,2,2600000
1,700,24,2,3700000
1,650,56,2,4300000
1,900,24,2,2400000
1,650,56,2,5200000
1,900,24,3,20000000
1,1699,51,3,2400000
1,650,56,2,16500000
1,1100,24,3,24900000
1,2500,32,4,13500000
1,5500,30,4,4100000
1,620,56,2,2500000
1,650,56,2,3000000
1,850,56,3,2800000
1,700,56,2,2400000
1,650,56,2,2500000
1,700,56,2,4000000
1,1000,56,3,2500000
1,650,56,2,3800000
1,550,56,2,2700000
1,500,56,2,3600000
1,750,56,3,2800000
1,5500,30,4,2655000
1,750,56,3,2200000
1,500,56,2,3000000
1,900,56,3,3000000
1,650,56,2,2600000
1,700,56,2,2500000
1,480,56,2,5000000
1,750,56,3,2500000
1,650,56,2,2100000
1,2150,52,4,15500000
1,1250,52,2,17200000
1,1700,51,3,19800000
1,2870,20,4,11000000
1,1250,26,2,4400000
1,1300,16,3,10800000
1,516,29,1,4000000
1,516,29,1,4300000
1,516,29,1,4100000
1,550,46,1,4000000
1,550,46,1,11500000
1,516,29,1,14500000
1,1800,17,3,3700000
1,580,46,1,4000000
1,580,46,1,29000000
1,1200,6,3,5000000
1,530,46,1,34000000
1,1850,20,3,13500000
1,520,46,1,4400000
1,520,46,1,4000000
1,562,46,1,5100000
1,580,46,1,5000000
1,516,46,1,9900000
1,594,46,1,3900000
1,520,46,1,4300000
1,516,29,1,5000000
1,550,26,1,13500000
1,516,46,1,32500000
1,2800,51,4,8500000
1,550,59,2,15500000
1,585,59,2,2549000
1,620,59,2,2399000
1,540,59,2,15000000
1,510,46,1,6500000
1,2300,52,4,11900000
1,516,29,1,3599000
1,516,46,1,14500000
1,1750,52,3,15500000
1,3500,52,5,12100000
1,1250,16,3,9500000
1,7254,3,5,3300000
1,720,65,3,11000000
1,516,29,1,3500000
1,1658,52,3,24500000
1,2450,20,4,3100000
1,4966,3,3,235000000
1,5000,3,3,105700000
1,2250,3,3,188000000
1,4000,3,4,112800000
1,2402,3,3,327800000
1,6976,3,5,108600000
1,2311,3,3,2300000
1,3250,27,4,5100000
